5000 5000
14057 14366 1721
12086 8314 1357
13030 14393 20
2103 7740 1984
12159 4083 123
3882 9914 228
1968 4014 637
19237 13210 1019
6058 9663 1549
13595 2947 886
18123 7490 1910
11842 5447 234
2547 11108 1714
17371 9317 1141
10434 3565 728
18853 16613 714
3461 14979 1978
13276 10753 976
1924 8606 600
18905 16526 1019
4878 17038 1021
9976 1089 535
19768 54 874
19831 836 550
2271 14822 952
16666 5580 1312
11068 16200 1661
10446 1355 984
8860 10924 813
16849 16439 1923
18581 8442 91
68 7927 54
3423 16649 1370
16808 14070 918
3669 12674 1085
11244 11600 961
11063 10802 246
14749 10774 1150
17758 13525 838
11582 7703 1056
12238 17233 698
15736 16192 881
2043 19331 1015
12552 19160 573
12940 13868 1339
5211 8161 1563
1363 17628 1076
18048 9597 1174
11221 7753 154
9146 13277 1367
8335 17910 511
15731 7208 1436
8218 17373 1743
3406 6010 969
3409 8562 1969
14473 4614 1917
2016 7341 1151
6984 13084 1345
15418 9214 794
9965 6731 541
5678 12695 1548
18485 5189 1235
8578 9401 1997
4237 10620 1129
14917 6380 388
4606 12906 1719
1332 14991 1511
9096 3583 40
12826 16405 529
15725 14928 1539
19229 16446 9
2799 9280 486
1340 6213 1679
7571 17259 716
5762 8640 125
15560 16439 1082
17528 11944 1053
15250 7158 1031
8047 13332 249
14459 19366 94
19750 12732 1250
601 8641 767
11171 8560 1100
11303 7923 1384
15854 7237 1227
8616 508 413
19994 17340 1453
18214 3503 1283
168 8457 1173
6720 5432 145
18162 16572 736
2609 11181 1875
1439 7583 1905
12237 12467 400
214 30 1538
13086 15485 399
3306 14433 655
3264 14992 601
10303 432 157
15525 9676 1697
17672 9235 733
1166 12921 1963
15980 2710 576
18769 10675 1155
5280 12954 791
8712 99 1372
18393 9514 610
6638 4478 1771
12982 12035 1937
12147 6589 136
1652 16906 360
11467 8373 1109
18381 3542 1269
2092 10920 450
1411 14400 45
10107 12676 205
6308 13700 431
11992 4 509
19213 5159 197
1008 15076 835
64 2195 1019
17310 5899 990
3663 7269 1986
3836 6087 861
4111 4800 1320
8315 3161 545
16812 5970 687
7669 19150 1594
11632 19391 1211
11982 5895 456
6659 15901 315
1772 10878 555
5139 9493 1775
3572 15321 1469
13368 8079 36
15101 9323 218
19353 19952 1854
5066 3510 312
6154 16501 1393
2457 3428 939
8379 15796 858
1175 16372 517
6504 5235 1476
1861 7204 348
10694 375 726
2520 703 1075
5124 1362 1532
8205 6403 1957
12635 7489 1784
7250 8696 1094
18186 9006 907
19097 13175 1452
2672 12784 336
9537 6639 1361
310 17203 1479
9001 16640 1852
12271 16818 1418
12317 1888 1506
3833 14140 505
17868 5387 93
2202 242 1400
13159 19102 1040
15454 16680 367
1979 8558 487
6675 4628 1039
16339 4961 1244
12477 13856 389
17218 8971 534
614 13159 964
371 15088 699
16825 2363 403
5242 8148 22
18131 427 181
19793 10134 367
7478 13746 447
9763 9173 205
19806 13223 1979
12130 18633 19
855 3597 966
19736 19749 1404
2407 9073 1737
1546 17461 1967
2094 14402 488
11426 14031 386
16403 4928 421
74 7193 1088
11884 15280 1409
5502 17084 1410
5366 9763 676
10157 13914 182
17775 132 49
19409 16238 1332
18442 13182 1929
9431 2025 1829
5122 9390 655
7664 17081 1321
4949 9890 995
18401 6401 250
1363 16398 993
5033 19728 1982
5595 15112 1257
19708 13297 1576
6832 17782 1953
11453 15946 1202
6406 12114 1713
13371 18976 1177
1338 15750 72
13979 6739 1985
1226 15664 1237
6440 8627 483
7100 4804 1233
18377 19377 1296
19726 19306 1888
10129 16158 1434
226 17990 882
8570 4401 1543
10248 11756 496
17743 3046 1595
3056 6842 473
3554 16493 547
2173 15262 1258
19135 15824 42
11951 2951 886
19849 5609 1116
13122 8491 484
3744 13961 1628
3923 238 1269
11764 13243 305
19327 16923 1053
18175 13669 1517
2098 10406 103
2880 8781 1759
8555 19544 227
7936 1924 679
5015 7988 68
17831 14975 102
1983 1764 1547
8666 11539 852
16715 8971 1338
18445 1930 249
18504 14352 465
6729 296 299
9251 7913 1345
14111 10689 1884
10322 5500 1213
8879 15398 1159
11902 2525 1627
18948 7406 1744
8168 10649 1836
7055 3779 884
2555 6642 177
6118 13789 615
18463 3533 920
4608 17655 1512
511 7622 90
1091 17258 875
19867 15434 1435
14236 6237 500
1678 4778 1904
18226 4947 281
52 459 321
19852 17642 1213
2107 7388 1254
1260 11545 1696
14076 15428 1671
4911 347 583
19804 2778 785
2118 13796 960
14121 19631 428
2023 3370 508
2847 4180 471
8614 1454 1822
16211 14323 1056
12000 6099 196
17317 15582 1141
12312 7459 1941
13106 8039 1315
12742 15695 1030
19898 18412 185
4415 14327 779
3662 14698 681
18477 5195 186
12404 17491 426
18728 14023 969
13850 14370 1202
12081 14983 1918
1198 15904 1328
7834 14157 145
14242 7002 34
13092 14423 433
15959 6986 1008
5902 18424 1417
11314 7944 48
12596 16921 1943
19808 10652 1535
7241 16006 779
12729 1611 1318
9866 4552 520
4189 18012 895
9588 19808 616
14271 1705 102
8431 1654 977
14047 19090 696
14315 16441 843
9254 10291 1609
15882 9008 704
17251 14694 1677
5269 15405 1125
2768 19574 1370
3823 16121 165
1697 15036 106
18114 4140 883
6387 18366 406
8912 15764 1988
1291 4890 172
10843 16878 1563
17032 8284 542
15139 18497 236
7776 12350 1218
9062 17200 713
476 7588 1199
5648 7163 462
6339 2555 458
17213 12776 1698
13572 9284 1659
9392 13109 460
13710 10271 491
16627 9031 1097
13780 17939 1629
7818 9643 23
9376 9301 1985
11551 8625 194
7239 11932 595
16667 11332 1482
5358 9865 630
13796 12382 986
3895 15140 800
5193 11782 1725
1856 10672 729
5819 9182 1135
478 17849 1639
15584 380 855
3471 12677 420
14997 3566 387
14756 5246 1501
14576 263 1108
2648 16617 1201
4753 683 753
11454 6162 996
15578 10498 1826
8207 19240 1308
1819 9750 533
3541 2365 1290
12819 7223 827
18498 1800 594
4336 19477 1811
7819 5073 335
17884 9094 1826
8212 14417 1131
13269 12391 699
12240 14815 1980
6618 11725 1508
4824 11691 914
11816 13009 1310
18171 1346 32
17311 12705 1538
14861 698 808
7512 13852 334
15503 12210 791
3546 6677 396
3337 7540 364
3910 9108 581
8490 4939 772
7592 12584 1557
14226 16925 1984
6247 9445 1236
14921 4878 514
3095 10321 793
5752 19868 132
10568 3654 1468
14825 1179 411
1604 8488 12389 16094
18108 1674 18537 7888
13421 7167 19933 8620
3731 18785 11118 19134
5190 5268 16041 9616
1474 331 3785 8279
17974 18102 19630 18685
2337 14198 19345 16340
17929 5767 18181 13287
11656 2561 16283 5848
5031 12985 15902 18542
15213 4914 16172 18778
15235 12440 19462 15144
1728 9495 9109 15326
19030 4062 19863 12506
9888 12672 14541 13159
8617 11468 18400 14262
7802 3077 13489 11447
210 12030 7373 18294
9516 504 11586 2281
2703 4706 16864 12691
7071 2584 8983 11438
11926 4796 19528 17404
3148 2598 18416 18436
14775 729 15672 5328
19365 4456 19971 16776
13841 12110 14255 19101
17339 9790 17587 16350
17049 2162 17204 11175
19476 7287 19596 14127
18597 12719 19199 18432
17089 10125 17321 12382
16966 8805 18388 16306
2388 3815 16290 3880
13740 19032 18105 19345
6332 13186 17654 19719
16997 5271 17875 19670
9312 17119 10830 17581
3899 3307 8345 13287
14130 11498 18294 16466
6427 7037 17506 14891
12164 6308 18061 15998
473 15395 9679 19590
14583 13887 17847 16367
16876 11938 17465 16462
16389 11770 18860 16514
4271 12507 9842 16857
7155 1173 19205 15316
9331 14822 17706 18296
19000 1775 19207 18709
6547 6656 6889 14458
15397 18134 19799 19874
7178 17651 9315 19782
12707 3250 14808 4977
7276 6709 9347 14767
11423 947 17561 7659
14134 15158 18400 16634
5509 9499 17597 19072
11389 15493 19334 16755
15812 9601 16256 9698
14882 3255 14969 15419
15402 7294 19693 10328
13201 13008 18685 19241
17567 12549 19001 17742
16420 6472 18812 16164
13222 5152 16909 6286
11717 760 12814 17086
10267 1735 13295 9620
6150 2487 19706 17066
18455 19399 19285 19515
10276 16410 16289 18192
9758 2199 14906 10578
10199 11930 16690 14578
1935 9421 14881 19065
907 9910 9634 12350
7631 4418 16060 17662
10831 16101 11234 19822
2226 13300 10561 16317
4630 7761 10171 15616
17149 11395 17196 18251
12032 823 16596 9272
5511 4356 10885 15336
16942 17987 17255 19943
4869 9578 8389 18115
16824 11642 19096 11910
9724 13703 19351 14333
1390 18021 10231 18493
16452 8575 19054 8889
1327 9399 1714 14075
18283 19597 19135 19875
2798 2780 6039 12801
18225 12544 19170 16497
7845 10764 10240 18285
4383 5746 17090 19460
9510 18232 12662 19893
19243 19717 19784 19895
9183 12533 18100 15699
9141 16536 11333 17172
4238 6900 7505 12285
16098 14723 19228 16905
15690 4513 19129 5873
10126 12822 12910 14137
10462 18632 14943 19962
15733 8356 18858 11605
12374 5084 19199 5899
15472 16415 18374 17784
6935 4768 10584 10710
19921 329 19995 13120
9840 9306 13847 13865
4846 15101 16521 15373
9965 3531 16612 14847
17167 6409 19309 12668
4055 5291 16075 7651
7358 8212 7377 15584
18101 8554 18954 19076
1080 8072 5988 19822
6389 185 9470 14272
10983 14801 16728 19666
12682 16279 19284 16802
18337 5828 19280 15881
9617 11299 10605 13428
2663 10748 12536 14930
4062 4286 12562 7284
6261 13639 7593 13970
12897 7986 15903 19898
778 7763 19616 8779
17603 5360 17968 5578
6581 14967 13830 19283
16514 3739 19685 16037
18227 2917 18859 6359
11660 385 16549 16278
17786 16475 18946 16525
5535 2104 19538 11263
1956 12268 11941 17164
7555 10733 8073 19330
18303 10839 18479 13321
10282 7657 14105 18437
10052 3881 10181 4981
5349 15190 14437 16716
14895 17993 18587 18195
10632 3018 12820 15795
19763 476 19867 4397
12000 18386 12227 19038
17567 13622 17735 19386
13671 13708 16829 16884
1971 4435 4853 6709
7155 16597 18167 19952
12739 3859 13475 12151
15316 14078 18145 17327
17086 265 18113 10791
3613 13850 9179 14879
4305 16541 5400 18062
4585 16005 5813 18765
4268 9087 18292 18294
15187 17524 19278 18771
13653 1020 19019 18192
9826 6004 18980 7630
17025 19868 18750 19921
18563 5161 19421 8297
16706 14036 19220 18081
10234 5311 19802 18507
9767 5243 10049 19554
18699 1394 19317 6586
16623 19709 19429 19880
4905 11171 8066 15672
6267 624 15893 5148
4855 10897 15104 14834
14003 8859 17407 18514
449 19493 6087 19848
5177 4536 14863 18400
19506 10512 19636 11355
5351 17291 11602 18422
18081 9540 19667 16276
3104 10438 17557 17516
7378 3894 16438 5787
6606 12073 19044 15100
19466 13810 19575 19504
10434 7415 18981 9716
8197 1598 14474 11192
19824 15845 19873 19501
17388 1461 17938 4419
15537 14165 16648 18284
3929 13112 13195 15781
12340 808 13362 9927
16654 8439 18699 16937
14614 15892 17637 15958
2902 8238 12173 15272
894 3522 5434 11916
5044 8362 16508 9451
6859 15977 8377 17377
7588 19930 19783 19975
9774 1336 18102 1915
2194 1029 15374 12400
17456 3406 18383 15089
10223 6210 15932 14111
18447 5117 19013 13501
8055 6878 14585 8933
13898 7509 19458 10466
18994 10896 19693 15965
4582 3738 10409 5294
19095 12654 19535 18721
13858 9015 14827 11515
17630 15337 18072 17010
7869 12364 12317 16713
5457 8591 12531 15036
12092 5447 13432 5519
12910 11758 18310 15781
18052 3858 18269 17913
758 4803 18797 5195
12365 9741 14740 19839
15134 3751 18552 10981
51 3828 11102 18336
17438 11693 17663 15709
10504 1947 16612 9031
14452 1820 17666 4970
5469 13470 12282 18725
12974 17234 14123 19284
16191 15285 16191 18965
13494 174 16377 472
11791 15769 12028 17654
16793 11225 18898 16122
10991 5543 16246 17765
12898 14641 17633 16201
6189 16622 13327 19057
10469 6766 17398 6963
19471 13730 19614 14112
2329 9014 10692 9213
11111 13992 18553 16245
7990 504 15020 15361
8740 6595 10590 19234
17172 15299 19833 16752
14471 16141 15088 19799
7955 5421 16104 9093
1885 4539 15830 7020
16249 744 17078 9597
10162 19671 14313 19916
12709 6320 19894 17476
7806 6815 11475 7768
8050 8368 9327 16246
1526 1093 3906 6806
3247 713 17283 6251
9871 18855 12188 19457
7226 8966 18035 11305
8825 15576 18844 19060
87 10041 4717 11751
14242 18534 16132 19789
15248 19247 17857 19705
17462 6242 18243 10232
10135 962 14542 17240
18894 16533 19869 18735
330 16038 9082 19646
6381 18800 9338 19773
8479 1540 16509 3913
9379 1202 19470 12115
1224 11974 14934 12456
1431 2768 12086 17758
13457 13087 14138 16472
12621 4398 13339 10065
7859 10567 12850 12977
14959 1382 17083 2899
1231 1934 4273 13131
5071 19568 5660 19787
4260 19425 7300 19709
11063 2758 16458 13213
1687 9458 6797 19842
13541 10671 19443 17091
12393 15003 12805 16973
15410 8032 18388 9790
17583 17485 17757 19811
8458 16257 11273 19890
18870 5279 19916 13523
10310 15869 13220 19517
11747 8247 18368 16201
5337 14314 7808 16698
3771 5132 15636 19257
2906 4431 9921 5525
4519 6592 8920 11331
359 18006 11373 19010
18108 13008 19322 14881
9579 16802 16263 19554
9933 19667 15829 19795
7030 16874 8379 18666
698 4438 8686 17344
12849 9698 18473 12501
12046 14369 13181 19492
14987 4669 15051 5531
923 16061 18049 16934
19718 17495 19906 19041
9441 11265 15675 19345
13761 8289 13895 13887
8338 12463 12818 12561
10329 19939 13369 19973
16089 3030 18104 19271
19758 5451 19998 6524
1803 12625 12694 17671
10919 3174 19104 18504
4286 7638 5981 15094
12158 17881 19090 18711
11198 15478 17712 19597
17782 3346 19184 6600
3023 9437 12552 16738
19679 9134 19938 14718
6347 18188 10351 18909
8268 17826 9678 18991
1970 16087 16614 18705
12185 5115 15695 15778
7100 821 13028 9512
5359 8297 12042 11319
9201 17701 11904 18123
14634 13185 17309 13799
12057 19197 15293 19698
19855 17956 19858 18341
3459 12517 12355 18419
7527 9747 12022 12459
18103 6394 19378 9035
4486 12166 6251 17194
12149 19726 16808 19928
1268 1464 19432 19559
11015 1597 15387 19646
3315 6222 18448 9258
2430 8041 13365 14154
10577 18961 13278 19743
15088 1868 17666 4384
11106 19844 13110 19904
1478 2584 13711 13403
9977 17106 10210 17115
11600 3966 16718 5048
14038 6915 16681 15439
3874 9767 19624 12244
9498 12376 9514 15202
2066 13338 5017 13472
10555 5858 16740 12944
4699 17346 8670 19346
17252 2449 17392 17851
15707 2160 16690 19940
4858 16488 6696 17724
10067 2283 15444 12342
6955 8344 14039 15322
17882 11172 19621 19197
11301 8548 17167 9346
1391 8210 4862 17032
12601 11361 18837 12379
18079 15209 19446 16743
3312 4868 8842 16913
16123 3092 19802 19487
14825 14754 19188 15478
11686 14865 15525 19665
17808 4237 18997 5179
2088 1041 11651 14991
12267 18087 17006 19223
14842 10335 16817 16593
1107 13278 16769 18042
667 13412 2390 13438
6471 987 8262 14957
12418 1542 18041 6025
19586 2600 19586 3602
3224 17551 11721 18244
905 506 10079 8843
16301 1880 19263 15231
6526 13426 9215 14455
3042 2543 18012 16367
15685 14626 19578 19872
18186 3834 19642 18195
16273 12050 19098 18625
16539 19004 17644 19333
451 12782 12156 14381
9086 8954 18233 11318
18173 13085 19505 13453
18873 13919 19937 19040
8286 2007 8697 13738
1618 6019 19955 17183
15632 926 18174 5801
8792 5239 11783 17361
6395 99 9568 9852
679 19416 16088 19557
2168 8359 10028 12571
18341 7065 18890 9370
8221 9908 16953 17952
16101 16549 17226 19033
7649 12218 10088 15072
3546 1582 14617 9046
6781 17971 9315 18023
2751 5729 5623 9351
15211 19910 17034 19955
773 1222 14040 10077
11048 4180 19953 15727
18730 12084 19117 12279
8017 3890 10061 19380
9712 12325 14211 17052
7309 3099 10709 12848
16230 7272 16626 13595
14970 11228 15710 18620
9775 17042 11620 18463
1428 4882 12062 17902
12164 929 13610 2223
4700 11019 12282 17734
16308 4090 16617 6184
17956 16030 19986 19930
2434 1873 13086 6767
16052 2892 17954 14679
6485 10731 19270 18037
12195 10500 16383 18791
8817 17935 14518 18104
12081 820 15481 19286
11985 16060 14646 16070
2185 925 10211 18023
18749 13348 19947 16731
4000 12393 18551 16036
19654 18858 19967 19847
18016 16919 19165 17547
19877 13903 19892 14482
5293 3267 19780 17796
12453 2238 13067 17509
1569 2114 19712 3031
823 3198 9135 5177
12993 17830 19077 19729
15847 8725 16888 16061
44 2955 7456 11242
11724 10010 19915 15605
18107 1629 18822 2097
8213 19278 9335 19985
2882 19978 15524 19993
11098 6057 11141 18437
16033 5997 17484 9790
13837 898 16624 19377
2689 19249 12186 19577
16051 13213 19087 16605
12712 2429 15401 14537
3373 5419 6255 9328
1414 12608 9388 13095
11015 486 12489 1679
1439 4440 7457 14740
12367 782 16733 16005
4323 7454 18651 14897
18225 4882 18927 18584
8865 981 16188 17078
17835 14373 18894 15332
16622 12350 18175 18525
9236 10373 13928 12483
18178 7999 18534 14387
13794 6199 16917 18214
5110 18890 14504 19676
1418 19220 16046 19833
18095 12641 18773 12860
18947 13428 19856 19504
13309 19545 19955 19926
18080 16798 19137 18124
5259 4846 18836 14988
16928 8810 19779 12403
7792 12539 13696 14355
16617 10772 17333 16336
19307 16094 19618 17315
6332 18425 11561 18968
14965 1650 15319 3678
7833 16583 15189 19464
1555 2179 15026 17867
17760 1836 19198 12112
11443 17951 14798 18947
14482 19005 18287 19803
14026 8449 14289 11526
5791 18682 12665 19065
15835 1729 18997 18940
6980 3986 9593 6847
890 14287 2198 14309
5972 8258 13414 9909
9516 2281 16803 8325
9070 11244 15630 17393
7678 1350 10998 1422
7555 8866 15218 16556
17826 14465 18309 17840
8918 9207 14763 17577
5871 1464 15765 8268
13348 3519 18755 14462
11958 17276 13507 19987
8517 388 14380 8225
9054 19292 15136 19729
3172 827 3348 11994
7101 18746 11959 19523
7352 9343 8424 10179
19753 15167 19796 17226
561 16024 16827 17495
9906 10816 11845 18080
4435 14257 8512 14774
18242 11124 19143 11462
19389 13349 19621 18374
7099 14848 8375 17775
12436 17624 18914 18351
15774 6941 19638 16122
12639 5606 16243 18438
5900 19741 18076 19937
19217 17557 19461 18846
3997 8007 15804 12625
16525 4901 18578 17349
5069 15013 19600 15210
18220 15456 18562 18338
19826 11764 19974 17266
7384 18078 14373 19038
17389 14332 19820 18179
13218 9592 14220 14921
5347 19088 7865 19578
736 12757 15260 15638
14096 2653 17903 9297
19640 12494 19974 17054
6204 17489 12009 19068
6038 14445 18594 16070
8016 60 19029 18894
10084 6294 19509 16585
15000 12405 18370 19373
7572 17996 14299 19361
7901 17735 12891 17824
14547 8186 18823 8699
2741 16383 3155 18889
15489 12281 15576 12465
2329 17228 16016 19851
13561 11657 18909 16648
12060 13083 13776 13823
8502 13153 19956 14795
5180 16917 13650 17754
11085 18661 11306 19706
13975 11377 18659 11787
17864 5777 19660 13169
2877 12463 17765 15856
10882 13852 18955 15419
1779 6238 3008 9405
9453 6603 11635 17488
12701 14825 19715 17413
3827 9363 9158 12189
11831 403 12885 8545
8131 16083 12851 16628
18558 9673 19870 12668
4771 14221 6907 15159
16369 6830 18295 7657
18633 19696 19758 19855
6461 1087 19064 18249
2214 7037 16757 9556
16443 10156 19459 12862
16516 5343 19447 17441
15250 12281 18369 17667
9272 7828 15075 9803
17674 10446 18666 15019
17646 11935 17878 18723
2991 19460 7457 19559
6127 7646 18106 18755
17931 4244 18302 14531
1768 15884 5283 19857
4273 18028 6733 19915
16319 7902 16369 14588
12275 17367 16601 19850
6020 8150 11833 19750
19975 14245 19989 16854
11860 2196 18072 3962
4502 19006 9155 19082
11749 3317 19964 9426
16941 14513 19408 17385
7713 8278 7818 11565
4439 2687 18830 4128
3244 8353 12071 8781
6921 6238 7999 17248
16141 759 16755 15831
3905 18411 9949 19259
1859 12086 10121 14140
5474 13315 7054 14054
4877 3690 12408 19535
1244 10955 13300 17852
19102 12428 19570 14765
15813 6787 16200 13130
8323 9438 12100 18882
13601 12849 18285 17526
17769 4072 19496 16563
7302 1339 8010 8622
12591 11679 18339 15816
14004 5832 15446 17667
2330 3233 12269 4559
2043 8904 16166 15446
7474 18167 17058 18809
8503 6506 17286 13895
252 10678 16055 19168
16842 19990 16885 19999
12556 4849 17624 11558
15576 3076 19086 10169
7970 5773 9161 8896
12897 4718 16764 8503
12687 4582 17331 17680
1676 8163 3663 12743
17813 11888 19968 18148
2318 4031 11249 19211
13173 6713 14739 7159
18304 12550 18695 14606
13239 342 17642 13712
5829 3221 10966 11493
3810 18000 4049 18840
17234 2777 18134 16194
11372 10432 19676 12589
15925 6826 17772 19721
9154 12006 14703 15600
11197 11502 18597 13019
12239 6108 14367 15786
18928 17846 19212 18869
2907 10822 8616 14720
18565 3113 19416 19682
19248 16166 19754 19921
10987 15109 17692 15932
8427 9444 19325 17324
19700 3332 19817 4803
12501 17268 18652 17685
