1000 10000
13482 14729 15500 15993
15373 8153 16892 14296
10980 18251 13667 18746
18419 14526 18878 18360
3933 1688 4713 12915
3399 6433 8494 19329
2719 13377 19353 15816
9887 2046 19189 15565
13476 14566 18999 19767
10382 17326 11493 19417
11045 12214 16746 12654
7034 13047 15248 17589
734 11362 9383 11805
10994 4710 12679 17181
6884 12486 15200 17108
9644 13361 15266 18337
8918 5764 15943 9623
13583 18282 19900 18711
10100 3779 14924 4006
8391 1303 19034 2841
10866 8354 17787 16701
9947 2027 16477 16664
19115 17355 19907 19762
2364 2129 4467 18259
1121 1836 16783 14546
11742 16324 16018 17641
5090 2630 14201 8407
9080 19456 16174 19622
10721 7534 11069 18042
6160 5518 9772 15850
19270 1874 19292 12816
8040 4763 16982 11836
3920 5161 4233 9968
11461 2725 19701 12790
7211 6033 14776 13269
4821 17737 11357 18084
3763 13845 14829 14219
13775 1267 16024 7031
15222 12427 15749 18309
4357 19785 14505 19818
5336 13747 15339 14277
11866 10949 18974 14179
19761 9421 19889 18380
35 5768 3758 6246
8109 8611 17871 11362
15186 19907 15341 19923
13625 15993 14178 18308
16377 4793 18656 5199
504 8592 6937 18070
18677 7328 19060 11087
5896 10341 14216 14269
18155 2091 18431 11511
3536 17690 19088 19884
8915 2945 12638 18197
4592 18718 11436 18988
1252 3795 7711 14806
14243 5750 15410 12683
4511 12849 12635 19793
19157 6219 19855 9143
5776 8004 12930 12099
13991 8666 15629 10912
10575 7669 17791 15077
6780 797 12754 10728
2226 189 5551 2354
7606 5357 15249 15337
5584 484 14312 9327
19689 11830 19739 16475
13342 15745 18536 19676
16736 14143 19301 16894
3207 5605 3425 15889
9693 2078 14073 10973
18246 6417 19698 6760
17913 19777 18298 19858
2660 5062 8653 8983
17333 11055 19962 17516
13784 14317 16906 19582
19050 15937 19806 18495
5242 4435 5258 15072
19502 5376 19631 11098
10515 9024 18403 13956
14295 2110 19985 6331
9056 15656 16999 19709
10000 14678 11866 14836
5215 2302 17622 5792
4512 1258 17802 7526
5077 1961 14038 11324
17053 8868 19685 14976
6694 12492 6759 15301
8712 19501 13483 19898
17199 13039 17499 13050
13433 1375 17533 7208
17810 5980 19795 12768
14039 8639 18949 9758
5598 8701 15408 19919
14932 7810 16030 15166
15917 10314 16969 12052
7061 7565 10385 9058
16793 2719 18879 7558
6502 9941 15793 15240
11636 9329 14199 14278
2173 1526 9379 6665
15641 959 18030 4614
12126 8087 12181 18935
3821 10097 8712 11071
4443 14818 18981 17738
6129 615 8664 6693
14172 12395 15978 17182
13648 8041 17392 18608
13260 6557 16624 16094
505 14473 3577 15552
6862 10071 7650 18262
17713 18910 19813 18918
14117 1359 14210 19169
18996 18297 19623 19282
10310 12464 15413 18503
19552 18327 19909 19545
3884 3830 11723 8675
14435 18630 15813 19273
5282 18586 15684 19817
13844 10587 16265 10998
3616 1114 5403 19478
19998 12079 19998 14759
14794 2750 17857 12455
29 12183 3313 14467
18261 13495 19305 14741
4795 16194 14266 16704
3401 7799 10972 16109
18868 16255 19722 16886
659 7284 8382 11877
8913 1500 15040 4530
18389 4007 18669 5960
18988 12840 19451 16737
4882 3816 12129 18155
18651 19204 18902 19997
1800 16019 6447 16037
14758 1036 15492 16539
15533 12792 19115 16375
13718 19911 16471 19943
4202 11872 6401 13613
4315 2091 10008 9479
19465 12255 19913 16070
4993 15173 11410 19148
15023 12920 19959 19461
17189 9287 19499 18722
16479 6570 18722 6614
6113 106 11971 15552
11692 2037 17782 12399
3904 2764 16250 3650
4281 17556 6104 17589
12521 17778 15622 17975
18113 11892 18396 13110
3920 8071 15748 11366
1041 8907 15766 14424
2359 4910 7834 15940
1898 14812 12866 19081
3913 8555 14756 9710
6372 5335 11408 6156
4697 15310 5230 17803
15965 3400 16088 13796
14711 1902 17719 12488
3273 10009 7245 14346
18422 8889 19637 15196
19445 16430 19968 18294
13063 4423 17169 14048
16295 1682 16358 12599
3215 7702 12307 10700
1403 5794 12799 15327
15603 13765 18016 18713
10993 9181 14828 19115
10582 6298 17988 18254
556 14995 3659 15248
2981 5904 18972 13599
19054 15512 19381 18003
4592 4092 5619 8862
6365 14432 7371 15566
5573 12201 8905 19879
9446 12235 16130 17399
4146 8339 16415 9041
18375 13880 18672 14641
14496 11926 16387 15717
7456 14183 11148 18009
8139 10237 9039 18925
12391 13652 17887 19211
16328 15736 17182 19747
18191 3799 19304 17169
4735 2198 8824 12432
16825 5266 18851 9361
13390 13479 18186 16702
2722 13449 6158 17021
3639 15505 19786 17657
18313 620 19970 16524
11709 3423 14582 19942
5827 14596 18522 17737
18398 18423 19937 18885
10274 4846 15508 14494
12303 17693 13003 19637
4703 13779 12661 15898
14006 7253 14274 18787
8368 16554 12631 18375
3179 8242 5923 18778
2829 11274 19529 15803
16103 9731 18847 12430
15526 11300 19948 11330
2258 8336 8185 15393
11016 17798 14012 18872
6165 19910 9350 19957
5214 15620 15301 17114
13698 8788 14974 13824
13223 15009 13871 19991
1384 2917 3643 6225
8991 542 14402 7199
11844 760 19166 2500
17831 15520 19069 18785
9314 10450 16058 18740
13293 11569 15106 15722
6140 19704 14056 19825
6204 14204 8968 18813
5750 15367 19855 16945
6780 7692 9334 12208
17939 7672 19176 18426
4012 9317 17285 11306
15482 16289 16694 18538
417 17309 11572 17464
4564 17540 6832 19522
13276 17387 13729 19024
8659 7095 17277 14381
12403 16893 16118 17377
19771 10800 19862 13809
18692 6773 18864 16351
961 19506 13252 19656
6890 18542 19227 19854
3273 7737 13273 16977
10095 6226 18572 6772
12578 17578 16594 19911
11157 860 12683 4908
11579 7980 16496 8814
11194 1770 12302 11839
5568 93 17888 2541
11450 4594 19117 16718
16837 7336 17890 9994
8440 1339 18210 17777
17715 13495 18186 19930
14607 7075 17051 12498
9618 2833 18830 19013
11635 1591 19174 15373
9349 6191 14078 16251
18844 7615 19690 15551
9943 7780 18886 12659
2988 3153 14258 19154
11223 7593 11844 18767
8409 2354 15294 6044
9136 4091 9210 11880
16941 15059 18896 15985
15823 9091 16062 9546
6020 18991 7974 19862
14741 13888 17712 15121
5535 17951 15344 19550
13542 5004 14381 15049
4183 18277 7048 19456
6409 17260 8249 19678
10497 14148 10533 16972
5622 2764 8575 9685
13919 18668 18787 19675
17028 8393 17076 13931
9972 1893 11156 16640
2208 457 16882 6137
19552 10050 19903 12960
14868 6756 17081 10646
14664 9587 14676 15819
17586 4283 19440 18775
5539 16687 7902 18633
12409 12188 12519 15342
13818 11060 15658 17629
4124 11542 16279 12544
17186 9530 18465 11969
5745 5837 11836 14834
13604 13902 16326 19340
10864 17872 10876 18193
7295 9341 15561 13192
11693 6702 15981 7987
8371 5332 11033 13645
4444 6003 17320 13088
2558 5507 15697 14182
11348 4796 14895 5222
816 8624 19788 18735
8350 8027 14461 16834
6553 12917 16018 15596
19827 2129 19981 14503
18845 3299 19514 18357
7471 16782 19440 18832
6968 4351 13304 6772
4565 18123 14001 19917
9267 647 13300 7620
18983 15670 19065 18132
4119 6177 5912 7063
3755 15427 19380 19881
16286 15083 16423 15761
2303 6215 6718 13583
16685 3305 18254 7378
17169 3099 17852 3480
15808 13565 18037 15246
17556 17273 18075 19073
12420 3217 18733 16257
15807 6358 18248 19778
18550 1739 19093 17571
15899 153 19031 4011
2220 13899 9439 17617
7165 1609 12236 12239
9047 19882 18594 19969
15870 9749 16458 18738
18398 5772 19923 16274
8237 766 16042 12207
5140 1174 12817 6322
14751 7923 15254 14229
9126 9556 19569 18101
7213 9795 17878 19551
15991 18685 16966 19222
8415 7260 18921 9404
2902 19783 7175 19978
1491 4710 17605 12899
16026 15192 16435 17928
1163 18716 1904 19114
5417 16742 19345 18049
4630 19077 7285 20000
16855 17981 18948 19171
14489 15145 17174 17669
17155 11039 18458 17144
11243 2364 17278 4989
17548 16500 18229 18639
11597 14191 15417 16027
2107 12962 10560 18641
13347 17310 15534 19285
17532 10382 18280 18984
14820 5762 15436 16062
5629 11040 12544 19666
6551 905 18204 17143
2199 13423 5793 18998
4268 4900 4745 5974
3213 10573 10278 11710
8662 7510 18599 16127
10589 11771 16518 15397
172 1724 15709 2815
866 14642 6830 19351
9948 17993 10883 18810
19509 12811 19561 18497
15139 9579 19466 15358
12675 9544 19805 14355
12561 6180 15991 7585
4852 7527 19258 7594
10363 739 14609 2512
6530 18795 16679 19387
17201 18587 19360 19760
18871 12246 19531 12718
17083 11001 17570 19992
11346 11157 14707 14853
7914 6352 11842 17099
14289 14727 16571 17856
17343 19436 18479 19582
3359 18671 10690 18953
14657 3992 17016 10364
4353 3667 9749 9766
1114 18228 5760 19413
5496 13597 13595 15310
2374 6990 13315 10932
3274 15808 12296 17454
18733 13272 19956 14799
11935 11711 17244 11873
13373 7178 16556 10862
13944 167 17825 4250
15989 8164 16087 9539
2931 17626 11253 18942
8824 6824 18791 12673
16131 15574 16682 16599
359 3027 8983 13151
12397 8472 12834 15000
2584 2589 13919 5174
14937 8968 16023 13250
4482 14584 10355 18571
14358 19782 17805 19979
16194 17452 17796 19317
19352 9966 19399 11059
15031 9915 19634 15532
888 123 1468 2680
8065 16713 18646 17485
6571 19453 8430 19705
710 11262 3558 18696
7109 6373 16196 12541
15319 6591 18890 7851
9852 12313 19087 18991
10116 17397 11947 18188
6715 831 16542 8427
3237 6126 17318 14364
10453 6927 19662 7961
19135 16434 19215 17927
17683 1793 19186 11540
16460 18161 17136 18343
11654 627 13937 17899
330 17463 2602 17826
5144 145 11037 1789
17320 1663 19462 7007
2560 5542 13916 8385
18188 18496 19249 19805
16007 13173 19304 18860
14569 5053 14795 17569
5703 16323 19929 16923
15168 15034 17042 15568
7747 5578 9276 10652
13356 16093 14806 19282
14120 11955 15499 14877
16486 15153 19293 19169
9837 4043 19409 12404
5494 16021 17470 16825
11256 8454 14424 18248
379 14433 19278 17209
12000 13925 17307 14848
12164 8578 15892 16986
15509 4704 19869 7281
2473 11564 19900 12581
6708 16220 10975 17209
1098 2715 9668 13043
11881 19303 16622 19992
15325 3930 15963 19086
2480 12644 3917 15968
7275 11673 13882 13545
14969 8994 18360 15706
1224 1922 13210 4953
11046 2363 14600 4471
14341 19932 19555 19999
2110 11880 3560 14499
14708 16423 18959 17019
1277 11046 15962 18540
2553 388 12298 4771
9360 2430 10822 14302
1066 8204 1484 10307
12156 11601 18673 17838
18435 13489 18675 14585
18324 3309 18384 6799
16032 1287 18152 18032
13002 7096 13247 11734
5481 6532 7441 14891
1803 8771 17407 19034
13945 4296 15640 7464
3732 2703 6644 16466
6414 18058 13178 19488
9115 16728 19564 19797
6837 6626 15110 19838
18042 12939 19205 13839
6050 9441 18300 14093
17375 2142 17451 18124
17394 18561 17837 19310
5583 8241 9107 11840
18786 15324 19077 17950
2754 12767 15674 13093
16686 592 19303 809
10577 18380 17284 18941
8048 14019 18877 19906
14877 4830 19784 13829
2187 17348 12942 18650
11790 8391 16440 18998
3791 18953 14761 19704
13385 9855 16079 12996
5192 12456 12832 17078
5460 6062 6995 8497
18739 8665 19620 14141
13930 15440 15999 16444
5609 8773 10706 13526
7829 4737 17720 14510
18318 17441 19238 18182
14784 7180 18180 17202
3704 7737 4604 19332
10619 16987 14322 17286
10421 2649 12991 12463
12009 6730 13782 10940
953 4281 13636 15993
12364 12660 16864 17297
12868 6796 13883 14387
923 15029 16462 18410
17756 12452 18041 14483
15615 14555 15933 19636
17087 10200 19813 11840
3400 12002 4304 17408
3049 13182 6345 14868
16361 2792 16661 10263
909 12380 7107 17333
14039 18160 18994 18897
18989 15728 19993 17164
4152 9235 18928 10714
10794 8430 15793 15881
12198 528 13778 5942
8670 8451 15586 16077
15957 12868 18671 16392
4247 10045 17797 12299
13339 2849 14793 9270
890 3872 14173 8145
15996 3261 17802 16301
19433 10133 19500 17488
5782 17607 11462 19829
8161 17585 12763 18448
17081 7214 19794 7631
17000 9160 18477 17883
1785 10806 9862 15868
7199 453 10669 7559
5856 11366 15428 15118
859 19382 13812 19583
10959 12198 11794 19876
13536 15276 16367 16767
5732 13895 18864 17562
11885 7167 12334 17329
4556 16641 19791 16839
14575 13061 17216 18772
2334 481 4383 7845
10572 10028 13189 11241
3510 19027 19522 19246
6934 13517 9537 19066
5811 15427 12682 17843
9999 6602 19316 18534
18413 14864 19507 15819
2825 10927 18318 11732
3352 14563 11824 15566
313 19933 2606 19978
10525 4153 14370 12695
9097 1637 10712 11712
3639 10140 5239 17025
1956 13935 15853 14330
8898 13311 14366 14117
7931 6644 14245 14026
17956 6012 19627 6359
4135 8492 15842 11560
14239 19271 14496 19578
15628 19429 17331 19565
19594 10020 19737 19912
8092 16309 12686 18336
10111 11847 11266 16121
1253 8901 4641 12250
18251 12584 19398 18354
636 7618 7004 8273
640 5376 3785 9423
17163 12808 19941 13562
4144 19153 9573 19647
18973 10602 19794 16257
9574 3793 11505 4114
6980 6415 12763 17222
13707 16981 14617 19722
2937 6755 8067 11121
16568 4683 19515 6960
18560 19201 18999 19543
7257 5608 11138 17641
3213 18753 4956 19231
15455 45 18537 19110
2141 2253 11884 5058
7724 10273 14123 11630
7947 4006 18606 18574
666 11663 15261 15322
4250 16979 5321 19712
3243 11057 15282 16222
19822 19266 19971 19344
16302 19072 17342 19738
5388 12001 13789 16920
5898 7979 14426 18750
7790 9715 14542 10569
9927 18626 18798 18660
15036 17568 19376 18808
5150 6094 9378 10538
3026 2830 6750 10113
5550 15745 18100 16188
845 4847 3968 14398
13343 759 17662 17045
4358 7922 14136 13995
2598 11444 17017 13174
16094 12545 17387 14326
10679 4310 12773 14567
10393 3685 13835 18890
4186 8064 10099 14919
486 5670 8613 19026
33 1849 8685 6536
2631 13767 17817 19387
14809 13975 15985 18884
19688 4669 19808 19079
8248 18668 17371 19009
18397 12622 19445 13943
11225 18093 19256 19265
11162 1767 13235 12991
5002 14020 17521 19171
19041 11598 19778 14181
18257 10997 18307 19010
14346 19166 17219 19416
12571 1125 12972 1294
13726 17077 19551 18460
13938 4760 15711 18948
8389 5734 13860 18938
1174 13827 11579 15540
16621 9887 17030 14711
15872 9584 17192 16401
2473 8948 8948 9981
6286 9638 7925 14565
1389 15447 8270 16026
14822 49 15563 17676
7800 14000 18608 18524
19968 18462 19982 19111
1117 8304 10675 19425
8882 16694 17284 18450
3747 17495 14474 18251
15212 17902 16349 18395
4601 1025 5778 13917
17401 885 18599 9194
18270 3026 18786 16357
10017 17816 15780 17921
12347 1228 15866 7096
2555 15350 8318 18705
18041 366 18041 12882
19484 3361 19576 13472
10770 12168 15708 12983
2067 18410 11496 18693
4823 15337 16039 18214
16896 5317 18862 5611
5988 17135 12074 19460
4955 11117 15178 11414
6957 14754 12024 16625
16597 1726 16805 10428
4628 19393 15686 19685
3535 19324 17138 19903
1711 8966 11174 16897
14028 15265 18777 18262
3858 5037 8254 14671
8619 16558 18563 18446
18753 7287 18762 14925
11430 5746 11487 10047
4423 2062 11139 8627
3085 4179 11668 4846
12592 18864 14875 18970
12789 669 14206 15591
6700 18780 10716 19225
4662 7193 18439 17854
11780 6686 19085 14120
13670 2624 17030 10206
4340 14977 9302 16919
6039 8156 13526 10521
16250 19742 17520 19788
3984 6025 14551 9455
17791 14481 19421 14820
10599 16742 16922 17870
15891 15980 19371 17173
14645 1439 15246 16380
10167 12016 15003 13181
17940 7212 19805 14157
13279 7741 19786 19347
8149 18691 11529 19751
251 5641 7136 18747
10317 944 15263 3704
17969 6572 19644 18119
10792 5880 17206 11138
1295 13000 18625 17578
11488 11535 12561 14444
8544 3683 14989 9675
4542 6977 5825 18824
2877 6005 8357 17836
11147 2689 11761 11136
11520 19060 14785 19665
8573 14854 11559 15532
17753 14270 19645 18285
10832 13205 13939 19280
17981 12354 18347 15297
13658 2680 16603 4100
9976 3038 18947 10315
8707 10865 17929 14336
4510 3957 17679 19567
426 4592 16491 13180
7289 7203 18361 15679
7619 7092 11438 8977
16494 10907 17760 16452
4474 5041 19052 11466
19328 3787 19736 10695
11163 8684 11412 13330
10204 7788 19177 16346
8382 14325 18659 18719
17988 5495 19023 10122
4640 18069 15957 19123
1886 15267 11906 18990
13935 5960 15999 14216
5096 9881 13737 15744
2108 12609 5740 16931
5025 5379 12708 11363
7665 465 8949 6866
7953 5276 11889 12484
19931 7081 19957 17854
18650 902 19166 15800
10918 19916 13475 19923
5914 6730 14992 10026
11931 17887 16965 18205
18005 7787 19106 9153
19980 4142 19994 14171
2813 5935 6055 11985
9241 2411 14574 2650
5354 13691 6454 14456
19534 10584 19855 17031
12622 9797 13293 15643
17762 13671 19313 19477
15039 1031 18798 13409
17062 11010 18228 16924
19277 13027 19710 14543
19464 10794 19897 19238
871 2658 12497 6754
7897 3342 18252 3363
10651 15242 18926 16730
6131 10931 8411 11559
17727 10610 19235 16365
19758 9327 19851 13467
16709 12912 18190 16576
2825 17178 8660 19239
18514 17243 18797 17859
11627 14632 13299 16186
16271 3399 17248 7013
3380 8133 12516 11072
2953 7804 8000 17368
16486 2484 18780 19523
9489 876 16192 1156
1039 4819 18080 9807
12165 12679 18983 14057
6598 7646 10757 15578
10694 5365 18269 12623
12342 17102 18767 18082
3701 9373 8220 13240
12864 12135 17806 17910
16247 13503 17531 19521
15129 10876 17607 12231
1869 7283 16986 12764
6195 19119 6267 19698
8479 5419 11906 13753
16800 10638 18812 12348
6038 10820 18456 17446
8845 19325 17556 19487
2097 17055 7148 18036
9536 18354 15272 19482
11679 1086 12099 7604
2956 18839 10365 18943
1371 19052 11955 19116
11915 1134 15142 8014
2580 1299 4178 11399
19104 8815 19658 10566
1105 15958 3950 18105
2923 17099 19071 18466
15460 16296 16144 19055
4621 16474 16088 18619
3843 9796 8430 9959
9836 19809 11077 19931
14523 13674 15429 15421
16224 16079 18245 17630
3825 12525 14679 12902
11335 16709 16154 18283
5939 10562 12730 14103
5476 4492 9492 11706
16402 9807 18982 13297
17655 16066 19934 19033
19060 10517 19276 10893
1146 16197 17565 19419
15733 14706 17574 15331
7418 18753 16930 18995
6205 8730 14775 10202
13964 14100 15619 19954
5483 4903 17281 19368
5545 71 14666 14863
9380 17637 14829 18634
14757 70 19490 1181
7351 6975 13421 11426
17726 8566 19963 19868
591 622 620 5288
11833 6752 16845 8756
10854 9030 17232 9357
16379 19368 17815 19501
7048 14069 11924 15162
12581 9907 18473 16618
5474 13910 19269 15538
15549 10615 19003 19324
1793 2871 8664 9529
19527 13992 19903 16322
6606 11259 15630 19239
14129 2340 17882 13542
12952 4687 16946 17764
2434 15214 7307 17611
8738 10011 14767 13847
17609 2041 19254 7826
5878 5258 6567 5739
8985 10484 16298 19113
14710 6748 18078 19220
11703 5524 14203 10586
5580 2649 16804 8198
8257 1418 15574 10247
15868 16351 17114 16759
1209 2694 10935 12301
14943 19247 18641 19442
4115 16802 18500 19517
1489 17682 6624 19852
6988 19981 7841 19993
17058 9845 19444 14627
4291 12244 12471 13383
18668 11440 19649 16454
13275 5484 19352 15185
5839 2626 19522 15919
10646 8695 10813 15016
12649 2011 16182 16804
11316 15493 15742 17433
5532 15020 7612 17285
6397 8248 6409 11611
9187 9778 9960 11520
5852 7994 13790 18942
1858 8036 4975 16606
16557 12348 18533 15685
10738 18723 15839 19268
16297 11873 17828 14880
11446 4011 11546 15540
2721 10749 7866 13913
17495 467 17635 19141
17229 15216 17739 16049
6316 1481 10779 8501
11714 9981 19544 11451
5079 7840 8246 15034
5936 1120 9587 14389
